-2.007953643798828125e+00,5.380598545074462891e+00,1.814401745796203613e+00,-1.884530425071716309e+00
-2.098813951015472412e-01,-1.519533991813659668e+00,-1.049672603607177734e+00,2.636654853820800781e+00
-2.690570354461669922e+00,4.162733078002929688e+00,2.013433694839477539e+00,-1.106635808944702148e+00
-1.620779633522033691e+00,-3.120136260986328125e+00,2.211923122406005859e+00,7.823014259338378906e-01
-3.523915708065032959e-01,2.882480621337890625e+00,6.773257255554199219e-01,-2.156441926956176758e+00
3.132424831390380859e+00,1.480804800987243652e+00,-2.850390434265136719e+00,-1.493613481521606445e+00
2.930314540863037109e+00,-3.224822878837585449e-01,-1.888799071311950684e+00,-9.402081370353698730e-01
4.250476837158203125e+00,1.398735046386718750e+00,-5.206110000610351562e+00,1.649600863456726074e+00
5.406058430671691895e-01,-3.236180782318115234e+00,-1.310769081115722656e+00,1.088026836514472961e-01
2.605986356735229492e+00,1.816477775573730469e+00,-1.048735022544860840e+00,3.003002107143402100e-01
