8.533602356910705566e-01,-8.924230337142944336e-01,-2.828044593334197998e-01
2.016271501779556274e-01,4.844648838043212891e-01,-3.269196450710296631e-01
-3.970984518527984619e-01,3.896001577377319336e-01,1.837240755558013916e-01
-5.424891114234924316e-01,6.650089621543884277e-01,2.033170163631439209e-01
-9.620283544063568115e-02,3.942087292671203613e-01,-2.556330263614654541e-01
3.485317155718803406e-02,5.189269185066223145e-01,-1.168918795883655548e-02
-9.763985127210617065e-02,1.177918165922164917e-01,-2.418199777603149414e-01
-3.277252241969108582e-02,-2.528963377699255943e-04,-2.145388163626194000e-02
1.349135208874940872e-02,4.635893702507019043e-01,-1.809708178043365479e-01
-2.625559866428375244e-01,2.841974375769495964e-03,8.861882984638214111e-02
4.374130368232727051e-01,1.147271513938903809e+00,-2.529817521572113037e-01
8.774671703577041626e-02,-1.006060838699340820e+00,9.002050757408142090e-02
-2.539422214031219482e-01,-3.175219297409057617e-01,-2.079484164714813232e-01
2.717412710189819336e-01,6.420046687126159668e-01,-1.626207679510116577e-01
-3.987793922424316406e-01,-9.482972025871276855e-01,2.931457757949829102e-01
-1.106023904867470264e-03,-4.155452479608356953e-04,-2.926548011600971222e-03
1.186033040285110474e-01,-6.217533349990844727e-01,-1.967719942331314087e-01
3.556959629058837891e-01,-6.131705045700073242e-01,-3.849596679210662842e-01
-3.178269835188984871e-03,-2.755435705184936523e-01,-3.823199272155761719e-01
2.946747541427612305e-01,4.063540995121002197e-01,2.776334285736083984e-01
1.231943964958190918e-01,-4.516391754150390625e-01,-2.812957465648651123e-01
-1.777961701154708862e-01,6.776049733161926270e-01,-2.785770595073699951e-01
1.009374111890792847e-01,-4.470254480838775635e-01,-4.387207031250000000e-01
2.374463677406311035e-01,-5.454735755920410156e-01,-3.922088146209716797e-01
4.214687645435333252e-01,-5.215967893600463867e-01,-2.660510241985321045e-01
2.296659946441650391e-01,3.495377898216247559e-01,-1.241919472813606262e-01
-1.836669445037841797e-01,-5.276357531547546387e-01,-1.329282671213150024e-01
1.269305646419525146e-01,-4.777188599109649658e-01,4.065503776073455811e-01
-3.086065649986267090e-01,-3.986140191555023193e-01,3.039155602455139160e-01
-1.663630902767181396e-01,-5.055543780326843262e-01,2.862706314772367477e-04
-1.005848646163940430e-01,4.621128439903259277e-01,5.170986428856849670e-02
6.195200085639953613e-01,4.930959343910217285e-01,-2.683655917644500732e-01
2.040866464376449585e-01,-1.201318025588989258e+00,-3.605499565601348877e-01
9.172580391168594360e-02,-4.300737380981445312e-01,3.193380534648895264e-01
7.575288880616426468e-03,-3.630585735663771629e-03,-3.403820563107728958e-03
-1.622987985610961914e-01,-4.614105820655822754e-01,7.408826798200607300e-02
-1.102366251870989799e-03,6.042534951120615005e-04,-1.069666119292378426e-03
2.811717567965388298e-03,-6.212670207023620605e-01,-1.754451245069503784e-01
1.512044817209243774e-01,-4.292842447757720947e-01,2.590785026550292969e-01
-8.424036786891520023e-05,2.413821930531412363e-04,5.617912975139915943e-04
