2.315320223569869995e-01,7.267970442771911621e-01,-7.398595213890075684e-01,-5.547852516174316406e-01,2.388586044311523438e+00,1.460377097129821777e+00,1.508660554885864258e+00,-4.841156303882598877e-01,-1.444084763526916504e+00,4.664753377437591553e-01
1.549634635448455811e-01,-4.765675589442253113e-02,5.018936991691589355e-01,-8.919340372085571289e-01,-3.201889395713806152e-01,-3.021178543567657471e-01,3.364102244377136230e-01,2.235526144504547119e-01,-4.060308635234832764e-02,-1.794180989265441895e+00
-8.247545957565307617e-01,2.992906980216503143e-02,-2.146348208189010620e-01,-3.426361083984375000e-01,3.502686917781829834e-01,1.722655534744262695e+00,-2.700409591197967529e-01,4.547864198684692383e-02,9.677129983901977539e-02,2.654530525207519531e+00
1.950157433748245239e-02,1.671164333820343018e-01,1.019951581954956055e+00,-2.287382632493972778e-01,-5.870466232299804688e-01,2.015084475278854370e-01,-2.175187826156616211e+00,-2.738575935363769531e-01,2.458301633596420288e-01,-6.831352412700653076e-02
-5.829830765724182129e-01,1.345253229141235352e+00,1.406155228614807129e-01,-3.181729018688201904e-01,1.832124590873718262e+00,1.794681072235107422e+00,3.995200395584106445e-01,-3.149533271789550781e-01,-1.452784895896911621e+00,8.312114477157592773e-01
2.663457989692687988e-01,-4.491573870182037354e-01,-6.047619581222534180e-01,4.418945312500000000e-01,8.181583136320114136e-02,1.452964395284652710e-01,1.311388611793518066e+00,1.408376991748809814e-01,2.623097300529479980e-01,4.327821433544158936e-01
-1.076326131820678711e+00,1.211841702461242676e+00,4.742563962936401367e-01,2.550737857818603516e-01,2.007957845926284790e-01,1.858130812644958496e+00,-3.372820317745208740e-01,-5.978575944900512695e-01,7.513391226530075073e-02,1.853536367416381836e+00
-2.543313428759574890e-02,1.679201722145080566e-01,9.870933294296264648e-01,-2.607721462845802307e-02,-1.799847126007080078e+00,-4.008121788501739502e-01,-1.641476631164550781e+00,-3.083282709121704102e-01,9.767223596572875977e-01,7.791462540626525879e-02
3.206793963909149170e-01,6.626812815666198730e-01,5.285615324974060059e-01,-7.295139431953430176e-01,-8.429333567619323730e-01,8.255614042282104492e-01,-1.813104629516601562e+00,-2.173737585544586182e-01,-6.468923091888427734e-01,-2.036931216716766357e-01
-6.194906681776046753e-02,-1.145798325538635254e+00,2.630952298641204834e-01,-1.963912397623062134e-01,-2.489391088485717773e+00,-2.248216629028320312e+00,-1.552937626838684082e+00,-4.292768239974975586e-01,4.450520277023315430e-01,-9.607818722724914551e-01
