1.721546173095703125e+00,4.124195575714111328e+00,-8.515592217445373535e-01,5.520195513963699341e-02
2.244822531938552856e-01,5.217884540557861328e+00,-4.691536128520965576e-01,-1.520919203758239746e+00
1.145878314971923828e+00,-2.441009521484375000e+00,1.766384094953536987e-01,2.208515405654907227e+00
-3.080037832260131836e+00,3.241526484489440918e-01,3.507804393768310547e+00,-8.998517990112304688e-01
-1.689852356910705566e+00,8.834266066551208496e-01,2.606657266616821289e+00,-1.143874406814575195e+00
-2.543998003005981445e+00,1.832110285758972168e+00,2.463986396789550781e+00,2.238117605447769165e-01
-6.084412336349487305e-01,-4.786402702331542969e+00,1.015961527824401855e+00,2.144331455230712891e+00
-2.339140415191650391e+00,-1.309279561042785645e+00,5.665810704231262207e-01,6.585705280303955078e-01
2.711492061614990234e+00,-4.122720658779144287e-01,-2.456644058227539062e+00,-9.796601533889770508e-01
2.140677690505981445e+00,-1.402340173721313477e+00,-1.268107771873474121e+00,6.875655055046081543e-01
