4.371914267539978027e-01,-3.833682835102081299e-01,1.210327297449111938e-01,-5.915692821145057678e-02,3.306364417076110840e-01,-1.600724160671234131e-01,3.238747119903564453e-01,1.520654857158660889e-01,1.153265014290809631e-01,5.021988749504089355e-01,-1.042561084032058716e-01,3.257357776165008545e-01,2.872994542121887207e-01,-9.093624539673328400e-03,2.531712353229522705e-01,-2.664583325386047363e-01,2.838023304939270020e-01,-4.494239687919616699e-01,-1.305080801248550415e-01,-1.164680346846580505e-01
8.135690689086914062e-01,6.041218712925910950e-02,2.554914057254791260e-01,-3.448538184165954590e-01,2.692236006259918213e-01,-3.024231195449829102e-01,-3.154301941394805908e-01,-3.302640020847320557e-01,4.430940747261047363e-01,5.224717855453491211e-01,1.504924893379211426e-01,-1.508121192455291748e-01,-2.479706853628158569e-01,6.278142333030700684e-01,3.250736296176910400e-01,-4.671007767319679260e-02,1.596278697252273560e-01,2.689945399761199951e-01,-1.719298809766769409e-01,-2.428241521120071411e-01
3.384626805782318115e-01,5.364971160888671875e-01,-2.211510390043258667e-01,2.564642429351806641e-01,-2.065109759569168091e-01,3.682327568531036377e-01,-4.137621819972991943e-02,2.408427000045776367e-01,-3.201381564140319824e-01,4.052671492099761963e-01,-1.898467838764190674e-01,-6.188850104808807373e-02,2.239954918622970581e-01,3.298463821411132812e-01,-2.866872847080230713e-01,-1.022463589906692505e-01,-2.555396258831024170e-01,-3.345099091529846191e-01,-3.483628630638122559e-01,2.778939306735992432e-01
-2.953613698482513428e-01,-1.053618689184077084e-04,-2.784368209540843964e-02,3.496380895376205444e-02,3.681958466768264771e-02,-2.378165721893310547e-02,4.225153923034667969e-01,3.013337552547454834e-01,-2.576266825199127197e-01,-4.134966731071472168e-01,3.248605728149414062e-01,9.020625799894332886e-02,-2.630855441093444824e-01,-2.122454941272735596e-01,1.015080735087394714e-01,-3.465008921921253204e-03,-3.622604906558990479e-01,2.104627192020416260e-01,6.367600709199905396e-02,3.337772190570831299e-01
-2.422224730253219604e-01,-6.641843169927597046e-02,4.124912619590759277e-01,-4.035791158676147461e-01,-8.454599976539611816e-02,-3.609517514705657959e-01,-1.439767926931381226e-01,-2.151356078684329987e-02,-9.412026405334472656e-02,-6.859130859375000000e-01,3.211772143840789795e-01,-8.158108592033386230e-02,-1.892855912446975708e-01,-4.302590489387512207e-01,3.450064659118652344e-01,8.467707782983779907e-02,4.068801403045654297e-01,-1.378214210271835327e-01,-2.437254935503005981e-01,-3.156216442584991455e-01
-7.316936254501342773e-01,-1.556883100420236588e-02,-3.281095921993255615e-01,-2.852638997137546539e-02,2.930535972118377686e-01,4.927233457565307617e-01,-5.622632056474685669e-02,-3.717505037784576416e-01,3.551845848560333252e-01,-6.532164812088012695e-01,-2.075294852256774902e-01,-2.105844467878341675e-01,1.454814374446868896e-01,-7.024507522583007812e-01,1.764331199228763580e-02,-3.817946016788482666e-01,2.548128068447113037e-01,-4.208983778953552246e-01,-4.004042148590087891e-01,-1.709292083978652954e-01
-3.965711891651153564e-01,-5.462741851806640625e-01,1.332454830408096313e-01,-4.525051116943359375e-01,-5.557984113693237305e-01,3.918541073799133301e-01,3.472647070884704590e-01,-3.351905941963195801e-01,-3.780675530433654785e-01,1.933443695306777954e-01,4.927261173725128174e-01,3.465336263179779053e-01,4.251853227615356445e-01,-4.265160262584686279e-01,2.819162979722023010e-02,2.668557465076446533e-01,-7.126387208700180054e-02,4.935909509658813477e-01,4.548569619655609131e-01,5.258857011795043945e-01
6.394287943840026855e-02,-5.258024483919143677e-02,2.052145153284072876e-01,4.842790961265563965e-02,2.360382378101348877e-01,-3.482421040534973145e-01,2.020169645547866821e-01,1.002186676487326622e-03,-6.328877061605453491e-03,7.626104950904846191e-01,1.813172399997711182e-01,-1.985497921705245972e-01,-1.710034161806106567e-01,9.385973215103149414e-01,1.104342639446258545e-01,-9.609299898147583008e-02,1.924653351306915283e-01,3.807120025157928467e-01,-9.448339045047760010e-02,1.686499267816543579e-01
-2.149020433425903320e-01,3.903151154518127441e-01,2.616909146308898926e-01,3.246910274028778076e-01,-2.312428206205368042e-01,-3.529342710971832275e-01,-3.010822236537933350e-01,2.509696483612060547e-01,3.274827077984809875e-02,-7.078657746315002441e-01,-1.166990101337432861e-01,-1.043470650911331177e-01,3.000674545764923096e-01,-3.300994336605072021e-01,-2.043774724006652832e-01,1.304124593734741211e-01,-1.142404153943061829e-01,-1.266800463199615479e-01,3.709437698125839233e-02,1.105910763144493103e-01
-1.694723069667816162e-01,3.178648948669433594e-01,-2.431613057851791382e-01,2.038947045803070068e-01,1.238337755203247070e-01,-1.970292329788208008e-01,-2.739713788032531738e-01,-4.915280640125274658e-01,-4.470010995864868164e-01,6.049340963363647461e-02,1.247867196798324585e-01,4.117911756038665771e-01,-1.719105094671249390e-01,8.397791534662246704e-02,1.085685491561889648e-01,-8.474562317132949829e-02,-1.127022877335548401e-01,-1.345060765743255615e-01,-7.217955589294433594e-02,4.117735922336578369e-01
