-1.014499068260192871e+00,-5.552296042442321777e-01,-8.074487745761871338e-02,6.475486606359481812e-02,1.410073637962341309e-01,3.068256974220275879e-01,8.995890617370605469e-01,-4.674704074859619141e-01,6.192135214805603027e-01,3.591109514236450195e-01
1.917386293411254883e+00,2.482587814331054688e+00,-1.214577078819274902e+00,1.750448346138000488e-01,1.589876890182495117e+00,3.351096808910369873e-01,-1.280441045761108398e+00,2.739947736263275146e-01,1.077101707458496094e+00,2.070475965738296509e-01
2.491714991629123688e-02,-7.324612736701965332e-01,-1.259047538042068481e-01,1.230137795209884644e-01,1.618354618549346924e-01,-5.254611968994140625e-01,3.928747773170471191e-01,-7.672449946403503418e-01,-8.209255337715148926e-01,1.755705624818801880e-01
-7.235367298126220703e-01,-1.177424669265747070e+00,1.713688135147094727e+00,-1.918321708217263222e-03,-3.405755758285522461e+00,2.798400521278381348e-01,3.290953338146209717e-01,8.970151543617248535e-01,4.247598052024841309e-01,2.505630254745483398e-01
1.348005294799804688e+00,5.310323834419250488e-01,2.074842602014541626e-01,1.213041305541992188e+00,2.100383043289184570e-01,-8.198170065879821777e-01,-2.001719713211059570e+00,4.579878747463226318e-01,9.413127899169921875e-01,8.536390662193298340e-01
-1.546393483877182007e-01,-7.692660689353942871e-01,2.516839802265167236e-01,7.700292468070983887e-01,-1.141893744468688965e+00,-1.787375569343566895e+00,9.275460243225097656e-02,1.336615681648254395e+00,-1.292790174484252930e-01,2.809838652610778809e-01
-7.939687967300415039e-01,-8.763350248336791992e-01,-4.304314404726028442e-02,-1.152291297912597656e+00,-2.821484506130218506e-01,-6.323393583297729492e-01,1.749010086059570312e+00,2.224559932947158813e-01,-7.570108175277709961e-01,-7.135910391807556152e-01
4.110536575317382812e-01,1.121432542800903320e+00,-4.591876566410064697e-01,1.909622699022293091e-01,4.195885062217712402e-01,5.941188707947731018e-02,-4.840709269046783447e-01,-1.504397392272949219e-01,-1.096721068024635315e-01,-2.110305726528167725e-01
3.851575553417205811e-01,-1.816704422235488892e-01,2.277303338050842285e-01,9.289824962615966797e-02,3.249495923519134521e-01,-4.233391210436820984e-02,3.264054656028747559e-01,1.331083774566650391e-01,-4.654763042926788330e-01,7.597311586141586304e-02
-3.459207713603973389e-01,-2.553477883338928223e-01,-3.768710494041442871e-01,-2.839753389358520508e+00,-6.216285750269889832e-02,5.498757958412170410e-01,6.418797373771667480e-01,6.938928365707397461e-02,3.932264149188995361e-01,-7.565227746963500977e-01
