4.746522605419158936e-01,-6.060461513698101044e-03,3.657953441143035889e-01,2.835501432418823242e-01,1.376962289214134216e-02,4.356926977634429932e-01,-1.054458394646644592e-01,-7.099589705467224121e-02,8.586990088224411011e-02,1.866345107555389404e-02,-2.773680984973907471e-01,2.969047427177429199e-01,2.475591897964477539e-01,2.263147681951522827e-01,-4.062904119491577148e-01,7.698018848896026611e-02,8.248143643140792847e-02,1.526242792606353760e-01,4.411127567291259766e-01,-4.889595806598663330e-01
-2.779411673545837402e-01,-1.687041372060775757e-01,-3.641086444258689880e-02,1.463309116661548615e-02,-1.817698776721954346e-01,4.838733971118927002e-01,-9.069955348968505859e-02,-4.125097021460533142e-02,3.284329175949096680e-01,4.738133251667022705e-01,-1.414980590343475342e-01,2.875308096408843994e-01,2.312421798706054688e-01,-3.935185074806213379e-02,-1.954389214515686035e-01,-2.886835932731628418e-01,3.054682910442352295e-01,-5.110048502683639526e-02,3.156129717826843262e-01,-2.871763408184051514e-01
-6.223738566040992737e-02,-7.855856418609619141e-02,5.812342464923858643e-02,-1.567643731832504272e-01,3.483301103115081787e-01,-4.484419524669647217e-02,3.681950271129608154e-02,4.240362942218780518e-01,5.017598867416381836e-01,-2.743793427944183350e-01,-4.862998425960540771e-01,4.339149296283721924e-01,4.738482534885406494e-01,1.400499045848846436e-01,-2.763871550559997559e-01,1.429742425680160522e-01,1.103154271841049194e-01,3.802095055580139160e-01,-3.921723365783691406e-01,-3.554213047027587891e-01
-2.409954071044921875e-01,7.877484709024429321e-02,2.588500976562500000e-01,-2.893951907753944397e-02,1.630331575870513916e-01,-6.292977929115295410e-02,-5.433363839983940125e-02,-1.993364542722702026e-01,3.177312612533569336e-01,-2.048337757587432861e-01,-1.087029874324798584e-01,-4.468375146389007568e-01,3.782862424850463867e-01,-3.981648385524749756e-01,2.060461044311523438e-02,1.062650512903928757e-02,3.052931725978851318e-01,7.212100178003311157e-02,-7.717176526784896851e-02,6.112242937088012695e-01
2.958127856254577637e-01,1.004457399249076843e-01,6.605381518602371216e-02,3.546755909919738770e-01,7.582150865346193314e-03,-8.688234686851501465e-01,1.557792350649833679e-02,-5.401504412293434143e-02,-4.618978798389434814e-01,3.925476074218750000e-01,-8.197965472936630249e-02,-3.021531701087951660e-01,-5.363415554165840149e-02,-4.160611331462860107e-01,9.645774215459823608e-02,-2.882303595542907715e-01,7.933910191059112549e-02,-3.996319174766540527e-01,-1.423420608043670654e-01,-2.762670814990997314e-01
3.031674027442932129e-01,3.992262482643127441e-01,-1.993804238736629486e-02,1.848245859146118164e-01,-1.739574372768402100e-01,-3.674296736717224121e-01,5.050005018711090088e-02,-1.808693706989288330e-01,1.292847841978073120e-01,-2.515101060271263123e-02,-1.903096213936805725e-02,-3.076116442680358887e-01,-2.407263666391372681e-01,-2.971580028533935547e-01,-1.645577102899551392e-01,2.707842290401458740e-01,-4.733826518058776855e-01,-3.994908332824707031e-01,1.172360703349113464e-01,3.209180235862731934e-01
3.158145025372505188e-02,2.029004991054534912e-01,-1.001805141568183899e-01,-1.803595572710037231e-01,-1.109072864055633545e-01,-5.457983613014221191e-01,2.124123573303222656e-01,7.881812006235122681e-02,2.284958958625793457e-01,1.394909471273422241e-01,2.212803810834884644e-01,3.389051258563995361e-01,2.827641963958740234e-01,6.897670775651931763e-02,-2.029695808887481689e-01,1.084796488285064697e-01,3.475533425807952881e-01,3.332301676273345947e-01,1.276775002479553223e-01,2.161568254232406616e-01
2.726371884346008301e-01,4.456030130386352539e-01,-2.768802940845489502e-01,4.581284821033477783e-01,-2.743634283542633057e-01,1.323053389787673950e-01,3.007673621177673340e-01,2.503805756568908691e-01,-3.504843711853027344e-01,1.784437745809555054e-01,7.062102109193801880e-02,4.769367277622222900e-01,-4.887986183166503906e-01,-1.975882500410079956e-01,-3.916492462158203125e-01,9.395477175712585449e-02,4.474345967173576355e-02,2.668875753879547119e-01,-7.677489891648292542e-03,3.399231731891632080e-01
1.502612419426441193e-02,-3.325731260702013969e-03,2.236113846302032471e-01,-6.338658183813095093e-02,-4.671027958393096924e-01,6.582868695259094238e-01,1.306017637252807617e-01,3.991325572133064270e-02,2.264291793107986450e-01,-6.503757834434509277e-02,1.822423934936523438e-01,3.831283450126647949e-01,1.270346790552139282e-01,6.748557835817337036e-02,-3.357204794883728027e-01,2.378638535737991333e-01,-2.036365568637847900e-01,2.182932198047637939e-01,-1.375522166490554810e-01,3.949565589427947998e-01
-1.119286715984344482e-01,3.687941282987594604e-02,-1.449560970067977905e-01,-2.776714563369750977e-01,-1.231730505824089050e-01,5.884680151939392090e-01,-4.362662732601165771e-01,-3.907181918621063232e-01,-2.606254518032073975e-01,6.634075939655303955e-02,-4.141877889633178711e-01,-3.562045693397521973e-01,2.734768092632293701e-01,1.391752511262893677e-01,-7.971619069576263428e-02,3.172664642333984375e-01,-2.402277290821075439e-02,8.527512848377227783e-02,-2.994431853294372559e-01,1.827253960072994232e-02
