6.619892269372940063e-02,-4.908826667815446854e-03,6.678774952888488770e-02,-2.536392584443092346e-02,-3.301661834120750427e-02,3.394136729184538126e-04,6.062841415405273438e-02,-4.602416418492794037e-03,-1.238375529646873474e-02,9.398780018091201782e-02,6.818473921157419682e-04,1.981015354394912720e-01,2.697020024061203003e-02,7.953447056934237480e-04,8.447418920695781708e-03,2.936485689133405685e-03,-2.961586043238639832e-02,-3.447231650352478027e-02,1.447462197393178940e-02,-1.079670786857604980e-01,-1.735731610096991062e-03,7.863132283091545105e-03,-1.044100746512413025e-01,5.209316499531269073e-03,1.105410307645797729e-01,-1.003798935562372208e-02,2.074617892503738403e-02,8.487093728035688400e-04,6.544364150613546371e-04,3.212629118934273720e-03,3.688349155709147453e-03,2.757926881313323975e-01,1.651550680398941040e-01,-4.643424414098262787e-03,5.808044597506523132e-02,-1.769365072250366211e-01,8.999346941709518433e-02,-1.562496274709701538e-01,9.959494927898049355e-04,1.407697331160306931e-03
-9.647268056869506836e-02,5.977308750152587891e-01,7.095412164926528931e-02,-2.931808531284332275e-01,-2.520479857921600342e-01,5.554450154304504395e-01,5.072174668312072754e-01,6.496949791908264160e-01,5.894416198134422302e-02,-1.356182545423507690e-01,4.566643536090850830e-01,5.483469367027282715e-01,-6.131975352764129639e-02,-5.311545729637145996e-01,-6.983171701431274414e-01,7.264920473098754883e-01,-7.553184032440185547e-02,6.744815707206726074e-01,-4.335182309150695801e-01,-4.028116911649703979e-02,6.430339217185974121e-01,-1.698154024779796600e-02,3.315180540084838867e-01,-6.329541206359863281e-01,-3.286210298538208008e-01,-2.587139308452606201e-01,-1.661992669105529785e-01,-3.977085649967193604e-01,-6.526864171028137207e-01,-9.049558639526367188e-02,-6.017860770225524902e-01,-1.380517333745956421e-02,3.463523834943771362e-02,7.079445570707321167e-02,6.396028399467468262e-01,-4.085688889026641846e-01,7.780376076698303223e-01,-4.080477952957153320e-01,-4.512298703193664551e-01,-7.492747902870178223e-01
2.455860376358032227e-01,2.352529764175415039e-01,2.937997877597808838e-01,2.816157639026641846e-01,4.792908132076263428e-01,1.235271915793418884e-01,2.562655508518218994e-01,2.626808881759643555e-01,-4.634873569011688232e-01,-2.300144433975219727e-01,9.743427857756614685e-03,-2.970364391803741455e-01,9.291148930788040161e-02,-1.365365386009216309e-01,-2.585175037384033203e-01,3.707594573497772217e-01,-1.878483965992927551e-02,5.141903758049011230e-01,1.153553247451782227e+00,4.240252077579498291e-02,1.972663700580596924e-01,-5.673863291740417480e-01,-7.856548577547073364e-02,-1.031750813126564026e-01,-4.345481395721435547e+00,1.662494391202926636e-01,1.179171204566955566e-01,5.698308814316987991e-04,-1.191187873482704163e-01,6.141528859734535217e-02,-2.429627068340778351e-02,-7.618076354265213013e-02,2.678805887699127197e-01,1.489679962396621704e-01,2.326807379722595215e-01,3.781879842281341553e-01,-2.234526574611663818e-01,2.884230203926563263e-02,-1.599735766649246216e-01,-3.606393039226531982e-01
-5.288176983594894409e-02,3.648179769515991211e-01,7.166607677936553955e-02,-2.777202986180782318e-03,-6.304140090942382812e-01,5.738160014152526855e-01,3.248969018459320068e-01,6.148086190223693848e-01,2.477174103260040283e-01,3.806752860546112061e-01,6.317278742790222168e-01,2.133526951074600220e-01,9.643469005823135376e-02,-4.855041801929473877e-01,-5.431969165802001953e-01,4.785593450069427490e-01,3.681544363498687744e-01,5.976107716560363770e-01,-5.787729024887084961e-01,-7.279726117849349976e-02,2.802792191505432129e-01,9.237892180681228638e-02,3.241846263408660889e-01,-5.360332131385803223e-01,6.958683580160140991e-02,-4.228413999080657959e-01,-7.432829588651657104e-03,-4.963384270668029785e-01,-3.237292170524597168e-01,-2.363755255937576294e-01,-5.488476753234863281e-01,9.501881897449493408e-02,-2.034377157688140869e-01,-2.423492521047592163e-01,4.020990431308746338e-01,-1.066517457365989685e-01,7.711709141731262207e-01,1.553864330053329468e-01,-6.104741692543029785e-01,-3.050324916839599609e-01
9.459996223449707031e-01,-8.480935357511043549e-03,8.672986030578613281e-01,-4.725791811943054199e-01,-6.493833661079406738e-02,1.158735379576683044e-01,4.022935330867767334e-01,-1.344635896384716034e-02,3.960092365741729736e-01,-7.670384645462036133e-01,1.605709642171859741e-02,4.325387999415397644e-02,-8.716681599617004395e-01,3.850903362035751343e-02,-2.300007492303848267e-01,3.165838718414306641e-01,2.900340557098388672e+00,2.379684001207351685e-01,-2.063507735729217529e-01,1.733707338571548462e-01,1.313559412956237793e-01,-4.250647425651550293e-01,5.844104886054992676e-01,-2.785711362957954407e-02,-3.221498131752014160e-01,-7.312337756156921387e-01,8.938532322645187378e-02,-2.997844852507114410e-02,4.407000169157981873e-02,6.535727500915527344e+00,5.213024467229843140e-02,2.997905947268009186e-03,-1.139262676239013672e+00,-1.458334088325500488e+00,6.119143962860107422e-01,-5.546096563339233398e-01,-1.546276330947875977e+00,-2.144424915313720703e+00,-1.641703955829143524e-02,-3.606646880507469177e-02
1.917767375707626343e-01,5.310776233673095703e-01,4.065283834934234619e-01,-2.689859867095947266e-01,-5.512504577636718750e-01,4.355798959732055664e-01,3.874488770961761475e-01,3.942944109439849854e-01,-6.457888334989547729e-02,1.696792989969253540e-01,5.343219637870788574e-01,1.516844183206558228e-01,-1.968645751476287842e-01,-4.914086461067199707e-01,-6.045426726341247559e-01,5.588526129722595215e-01,9.305363520979881287e-03,4.560739696025848389e-01,-4.187592864036560059e-01,4.003293812274932861e-03,3.303401172161102295e-01,1.920452266931533813e-01,4.646356701850891113e-01,-4.985637068748474121e-01,-2.773766815662384033e-01,-2.070394009351730347e-01,-4.138608276844024658e-01,-5.688439011573791504e-01,-6.470038294792175293e-01,3.356531262397766113e-01,-5.826900005340576172e-01,-7.027185708284378052e-02,-2.443605214357376099e-01,-1.831613779067993164e-01,7.207249999046325684e-01,-4.879982173442840576e-01,6.209421753883361816e-01,-2.981408536434173584e-01,-4.362284839153289795e-01,-6.289262771606445312e-01
-1.282270997762680054e-01,-4.790307953953742981e-02,1.090800836682319641e-01,3.308266401290893555e-02,-1.024028211832046509e-01,4.964948631823062897e-03,2.197692170739173889e-03,-1.790474802255630493e-01,1.359443180263042450e-02,-1.183588430285453796e-01,-1.386861205101013184e-01,-2.398229092359542847e-01,1.239340826869010925e-01,8.533316850662231445e-02,6.445606052875518799e-02,2.495514601469039917e-02,6.033133342862129211e-02,-8.670831471681594849e-02,-3.069636225700378418e-02,2.087438702583312988e-01,-1.416026502847671509e-01,-2.566984593868255615e-01,-1.967183500528335571e-01,5.644435063004493713e-02,-1.296533942222595215e+00,-2.471765130758285522e-01,-3.044330328702926636e-02,9.684527665376663208e-02,9.154411405324935913e-02,7.971638441085815430e-02,9.561807662248611450e-02,1.583751142024993896e-01,1.581794768571853638e-01,-7.653002440929412842e-02,3.645885288715362549e-01,2.002744227647781372e-01,2.289314419031143188e-01,-5.085000023245811462e-02,9.085557609796524048e-02,4.219705879222601652e-04
-3.165215849876403809e-01,2.356404066085815430e-01,-2.351893931627273560e-01,3.064633011817932129e-01,-3.730891644954681396e-01,2.448701113462448120e-01,4.587818980216979980e-01,3.829536139965057373e-01,1.354270130395889282e-01,9.730833768844604492e-01,1.594442725181579590e-01,3.741800189018249512e-01,4.200173914432525635e-01,-2.299477010965347290e-01,-3.447177112102508545e-01,2.050940394401550293e-01,-8.790518641471862793e-01,2.897546589374542236e-01,1.048620641231536865e-01,3.861573338508605957e-02,3.568709790706634521e-01,1.236841976642608643e-01,1.949830502271652222e-01,-2.737874984741210938e-01,3.294273912906646729e-01,3.114507794380187988e-01,-2.948410809040069580e-01,-3.257996439933776855e-01,-3.881001770496368408e-01,-1.409960508346557617e+00,-2.289892882108688354e-01,-6.283450126647949219e-02,6.022313237190246582e-01,4.052318632602691650e-01,1.322150975465774536e-01,8.478580415248870850e-02,2.889387369155883789e+00,5.363101363182067871e-01,-2.069220989942550659e-01,-9.405969083309173584e-02
5.571000576019287109e-01,2.780199423432350159e-02,-6.583300232887268066e-02,-5.818750262260437012e-01,-8.566815406084060669e-02,1.017428711056709290e-01,2.556077837944030762e-01,1.276263147592544556e-01,8.750405907630920410e-02,1.786297746002674103e-02,-9.761277586221694946e-03,4.636401236057281494e-01,-3.018570542335510254e-01,-3.693354874849319458e-02,-4.499954730272293091e-02,2.675129473209381104e-01,9.646375775337219238e-01,3.846402466297149658e-01,-4.151476621627807617e-01,-1.690346747636795044e-01,6.190125644207000732e-02,-1.743959337472915649e-01,3.809527754783630371e-01,-3.764330595731735229e-02,3.886417746543884277e-01,-5.198953747749328613e-01,1.084202602505683899e-01,-3.552912920713424683e-02,-4.061804339289665222e-02,1.818601012229919434e+00,-2.711697481572628021e-02,-1.930280029773712158e-01,-3.127486109733581543e-01,-8.695372194051742554e-02,6.974048614501953125e-01,1.840628311038017273e-02,-2.011835202574729919e-02,-3.078031539916992188e-01,-3.803457692265510559e-02,-6.152446568012237549e-02
-2.186329513788223267e-01,2.166065275669097900e-01,-1.980801075696945190e-01,3.204854130744934082e-01,-6.171099096536636353e-02,6.701020151376724243e-02,5.592225492000579834e-02,2.508897781372070312e-01,1.326031088829040527e-01,2.961911559104919434e-01,2.518727779388427734e-01,1.590918153524398804e-01,1.259758472442626953e-01,-1.245160177350044250e-01,-2.559319734573364258e-01,1.778777241706848145e-01,-3.184348046779632568e-01,1.889430135488510132e-01,-1.388136893510818481e-01,-2.240118756890296936e-02,2.775811553001403809e-01,6.867138296365737915e-02,-7.442263886332511902e-04,-2.651798129081726074e-01,6.600542068481445312e-01,2.134018838405609131e-01,-2.355652600526809692e-01,-2.675967812538146973e-01,-2.496500313282012939e-01,-1.000908613204956055e+00,-2.446900159120559692e-01,3.093713819980621338e-01,2.283981740474700928e-01,2.419954091310501099e-01,-4.230635464191436768e-01,-3.147226870059967041e-01,1.134452342987060547e+00,4.077085852622985840e-01,-1.283232718706130981e-01,-4.333171546459197998e-01
