2.370729923248291016e+00,1.109141558408737183e-01,-9.615560770034790039e-01,1.937156021595001221e-01
2.804105043411254883e+00,1.283586382865905762e+00,-3.103176593780517578e+00,-1.619935989379882812e+00
2.613638162612915039e+00,-2.429197788238525391e+00,-2.621751308441162109e+00,1.535517096519470215e+00
3.160902023315429688e+00,2.767032384872436523e+00,-3.233008384704589844e+00,-1.125988245010375977e+00
9.203577637672424316e-01,-3.013983726501464844e+00,-1.279385924339294434e+00,1.925633072853088379e+00
-2.022952318191528320e+00,-3.030271530151367188e+00,1.646676659584045410e+00,2.482308894395828247e-01
9.192652702331542969e-01,4.695452690124511719e+00,-3.090373873710632324e-01,-8.336983323097229004e-01
3.264791011810302734e+00,-2.528335094451904297e+00,-3.274676799774169922e+00,1.741636157035827637e+00
-7.789215445518493652e-01,1.522380590438842773e+00,-7.922382652759552002e-02,-3.437014579772949219e+00
8.178600668907165527e-01,-3.827050209045410156e+00,1.166324019432067871e-01,-2.692039012908935547e-01
