-6.354493498802185059e-01,-6.163803935050964355e-01,-6.205894351005554199e-01,-9.533458352088928223e-01,3.041079342365264893e-01,8.271842002868652344e-01,-5.671942234039306641e-01,-1.802002429962158203e+00,-7.490443587303161621e-01,8.101507425308227539e-01
1.331618428230285645e-01,-4.850222170352935791e-01,-2.182304114103317261e-01,-5.705615878105163574e-01,1.804924756288528442e-01,1.394237756729125977e+00,-6.347124576568603516e-01,-1.089587569236755371e+00,-2.089599072933197021e-01,4.720504879951477051e-01
-8.279119618237018585e-03,-1.200647950172424316e+00,-9.695200920104980469e-01,-1.592651724815368652e+00,-1.304515957832336426e+00,8.246114104986190796e-02,2.717451453208923340e-01,-6.022313237190246582e-01,-1.413313627243041992e+00,-1.210206627845764160e+00
8.019284904003143311e-02,7.599960565567016602e-01,2.916113436222076416e-01,5.355439782142639160e-01,1.971045851707458496e+00,-6.195139884948730469e-01,-4.067972302436828613e-02,4.060294926166534424e-01,-7.733663916587829590e-01,5.117366909980773926e-01
4.867510497570037842e-01,-8.938013911247253418e-01,8.019639849662780762e-01,-1.356079220771789551e+00,-2.527622878551483154e-01,-1.556452035903930664e+00,-3.381111323833465576e-01,1.871133089065551758e+00,1.851107478141784668e-01,-4.167383909225463867e-02
3.354011178016662598e-01,7.424084544181823730e-01,-1.696161150932312012e+00,2.844885826110839844e+00,-3.709302246570587158e-01,-5.645489096641540527e-01,5.555834770202636719e-01,-3.456778287887573242e+00,1.129483461380004883e+00,-4.269530475139617920e-01
-8.018297553062438965e-01,-2.796754240989685059e-01,-2.455337643623352051e-01,-1.741801023483276367e+00,1.883441805839538574e-01,2.792922593653202057e-02,-2.141269743442535400e-01,-5.679848194122314453e-01,4.730064272880554199e-01,-1.463057547807693481e-01
-3.299908041954040527e-01,-3.924591541290283203e-01,6.228834986686706543e-01,3.299495875835418701e-01,2.814778685569763184e-01,1.037477493286132812e+00,7.141737937927246094e-01,-2.044373452663421631e-01,-1.403834787197411060e-03,-2.841024696826934814e-01
8.591974973678588867e-01,5.752719044685363770e-01,6.599678397178649902e-01,-2.010863460600376129e-02,2.445705980062484741e-01,-3.732683360576629639e-01,4.816836491227149963e-02,1.916483163833618164e+00,5.630638599395751953e-01,4.214919507503509521e-01
6.385535597801208496e-01,4.613805115222930908e-01,-9.363009035587310791e-02,5.849236249923706055e-01,1.181348934769630432e-01,-6.174378395080566406e-01,3.824275434017181396e-01,-9.720776081085205078e-01,-6.299969553947448730e-01,1.380922049283981323e-01
