4.352561235427856445e-01,-2.630938589572906494e-01,-5.623953342437744141e-01,-2.157807201147079468e-01,-2.202133089303970337e-02,5.683776736259460449e-01,1.834279149770736694e-01,1.100317239761352539e+00,3.261537849903106689e-02,5.782031267881393433e-02
-7.848063707351684570e-01,2.210405111312866211e+00,1.481512546539306641e+00,9.919371008872985840e-01,-1.231391355395317078e-01,-1.221546456217765808e-01,-3.898439109325408936e-01,-1.487141489982604980e+00,8.264093995094299316e-01,6.019716337323188782e-02
1.614442586898803711e+00,-7.047811150550842285e-01,-7.226541638374328613e-01,-9.660809636116027832e-01,-1.199674487113952637e+00,9.276065230369567871e-01,-3.613675534725189209e-01,-1.526740044355392456e-01,4.727300703525543213e-01,2.173462629318237305e+00
-5.250315666198730469e-01,-4.539138376712799072e-01,1.804286539554595947e-01,-1.407791972160339355e-01,1.382819533348083496e+00,-6.069872975349426270e-01,1.808652281761169434e-01,-8.900942206382751465e-01,-3.659152388572692871e-01,-1.489609360694885254e+00
3.489731848239898682e-01,1.166423875838518143e-02,2.891541123390197754e-01,1.813237816095352173e-01,-5.074677467346191406e-01,1.013147592544555664e+00,-3.757397085428237915e-02,-1.937011837959289551e+00,1.931073814630508423e-01,-1.531270891427993774e-02
-2.236983299255371094e+00,1.178770780563354492e+00,7.897033095359802246e-01,3.179475069046020508e+00,2.425608873367309570e+00,-1.745767235755920410e+00,-2.401949465274810791e-01,-3.300279006361961365e-02,4.156671464443206787e-02,-2.607047080993652344e+00
5.397180318832397461e-01,9.613256901502609253e-02,-5.201317071914672852e-01,-3.310938179492950439e-01,-4.013815402984619141e+00,1.307697892189025879e+00,-1.036193966865539551e+00,-4.066337272524833679e-02,-7.686017751693725586e-01,2.559596061706542969e+00
-3.378698527812957764e-01,1.842190146446228027e+00,5.827037096023559570e-01,8.126912713050842285e-01,-4.764563143253326416e-01,2.878333926200866699e-01,1.494947522878646851e-01,-3.407391905784606934e-01,5.171038508415222168e-01,-2.821229696273803711e-01
2.694729566574096680e-01,-4.529539942741394043e-01,7.061522603034973145e-01,7.905294895172119141e-01,-9.077986478805541992e-01,-2.284763902425765991e-01,-4.871575832366943359e-01,1.282999157905578613e+00,-3.974785804748535156e-01,-5.013354867696762085e-02
-1.311459988355636597e-01,1.951059401035308838e-01,3.979540467262268066e-01,-8.374689519405364990e-02,-6.116009950637817383e-01,1.057346343994140625e+00,-6.798470020294189453e-01,-2.053517580032348633e+00,-5.998076498508453369e-02,4.394494593143463135e-01
