2.049476802349090576e-01,-7.633909583091735840e-02,3.204329013824462891e-01
6.019052118062973022e-02,-2.752231955528259277e-01,3.105652034282684326e-01
-3.065941333770751953e-01,-9.877102822065353394e-02,-3.725737333297729492e-02
-1.746048629283905029e-01,-9.978627413511276245e-02,2.592744827270507812e-01
-5.224489048123359680e-02,-1.184738706797361374e-02,1.555764228105545044e-01
2.570074796676635742e-01,-2.099293470382690430e-01,-3.219910562038421631e-01
-5.735221505165100098e-02,-1.698861867189407349e-01,-5.932299792766571045e-02
-2.532859742641448975e-01,-2.011422961950302124e-01,5.683017149567604065e-02
2.757525146007537842e-01,2.482821792364120483e-01,-2.079802751541137695e-01
1.432954221963882446e-01,-1.556776016950607300e-01,-2.376746833324432373e-01
-2.487252056598663330e-01,3.966498374938964844e-01,2.749497890472412109e-01
-3.475902229547500610e-02,1.186399627476930618e-02,-2.018506228923797607e-01
-3.034318685531616211e-01,-7.119616121053695679e-02,1.510389447212219238e-01
2.129203081130981445e-01,2.934755682945251465e-01,1.929131336510181427e-02
9.896258264780044556e-02,3.156103193759918213e-01,-3.036905825138092041e-01
-7.862070947885513306e-02,7.107383757829666138e-02,-6.563258171081542969e-02
-6.092837080359458923e-02,-4.335400164127349854e-01,2.827033102512359619e-01
-1.697124093770980835e-01,3.064872026443481445e-01,2.924709022045135498e-01
3.286992907524108887e-01,1.046423017978668213e-01,2.319886982440948486e-01
-2.430147528648376465e-01,-7.889693230390548706e-02,-3.063308000564575195e-01
-1.599761247634887695e-01,-2.049280107021331787e-01,3.352983295917510986e-02
-1.806686073541641235e-01,1.427491428330540657e-03,1.511856615543365479e-01
-2.861639857292175293e-01,-2.091888040304183960e-01,2.987069487571716309e-01
-1.708375215530395508e-01,2.326017916202545166e-01,3.111187219619750977e-01
-2.434491552412509918e-02,-4.167491570115089417e-02,-2.044886350631713867e-01
2.899133861064910889e-01,1.714440584182739258e-01,-2.749118255451321602e-03
1.433087438344955444e-01,3.727428913116455078e-01,2.077425271272659302e-01
9.183897823095321655e-02,-2.163893580436706543e-01,-6.758891046047210693e-02
2.671817541122436523e-01,-2.847172133624553680e-02,2.911319732666015625e-01
-7.956933975219726562e-02,-2.236132770776748657e-01,1.933250576257705688e-01
-3.472529053688049316e-01,3.716651201248168945e-01,2.354759424924850464e-01
1.598356366157531738e-01,1.355508565902709961e-01,2.098725438117980957e-01
-1.383986026048660278e-01,-1.392191797494888306e-01,2.589987814426422119e-01
1.699795424938201904e-01,9.471761435270309448e-02,-6.627562642097473145e-02
2.702082097530364990e-01,3.923470377922058105e-01,-2.331402748823165894e-01
-1.757627725601196289e-01,-1.734067648649215698e-01,2.894291877746582031e-01
1.397978961467742920e-01,3.624653816223144531e-01,-2.756134271621704102e-01
-1.796237379312515259e-01,2.982660531997680664e-01,1.319877058267593384e-01
-1.273051952011883259e-03,2.668708264827728271e-01,3.352361917495727539e-01
2.948880493640899658e-01,3.850319683551788330e-01,8.824239484965801239e-03
