2.706441640853881836e+00,-2.525930643081665039e+00,-2.710942745208740234e+00,1.451729774475097656e+00
-1.047374963760375977e+00,-3.663495779037475586e+00,1.135914325714111328e+00,9.037910699844360352e-01
4.150119423866271973e-01,-2.153768777847290039e+00,-7.716786265373229980e-01,3.534720897674560547e+00
-3.813398182392120361e-01,9.800329208374023438e-01,8.941551446914672852e-01,-2.605192184448242188e+00
-2.695564031600952148e+00,1.608005404472351074e+00,2.552032232284545898e+00,3.243715465068817139e-01
-2.167130947113037109e+00,2.934790611267089844e+00,2.032053947448730469e+00,-3.981116712093353271e-01
3.163049697875976562e+00,3.824821233749389648e+00,-3.820776939392089844e+00,-1.177522659301757812e+00
1.705586552619934082e+00,-3.479128837585449219e+00,-1.379558801651000977e+00,1.499314457178115845e-01
-1.853953123092651367e+00,-3.327009201049804688e+00,1.655274152755737305e+00,4.133359789848327637e-01
3.294650077819824219e+00,1.927971959114074707e+00,-1.389052629470825195e+00,-5.566621422767639160e-01
