-3.736341893672943115e-01,-1.238031625747680664e+00,1.382824301719665527e+00,-2.535658776760101318e-01,1.955899745225906372e-01,7.428134083747863770e-01,6.183157861232757568e-02,8.120843768119812012e-01,9.140539914369583130e-02,2.327906638383865356e-01
3.707821369171142578e-01,7.883223295211791992e-01,-2.075266599655151367e+00,1.473557353019714355e+00,-1.251170635223388672e-01,-6.650014519691467285e-01,-7.415819168090820312e-02,-2.022777199745178223e-01,-5.100281238555908203e-01,1.073057293891906738e+00
-2.413583919405937195e-02,-1.198005080223083496e+00,1.420780420303344727e-01,2.353849709033966064e-01,1.573720574378967285e+00,2.855688035488128662e-01,8.439479768276214600e-02,-5.158234834671020508e-01,-5.144798159599304199e-01,5.046131610870361328e-01
-5.047254562377929688e-01,1.459740549325942993e-01,2.781146466732025146e-01,2.343136072158813477e+00,-1.110437154769897461e+00,6.313973069190979004e-01,-5.823926068842411041e-03,4.967781007289886475e-01,-1.297040700912475586e+00,-7.945597767829895020e-01
5.972366929054260254e-01,5.860408544540405273e-01,1.701496243476867676e+00,-1.242053747177124023e+00,7.391500473022460938e-01,-8.255904912948608398e-01,4.201550036668777466e-02,-8.773403763771057129e-01,1.871059536933898926e+00,-8.435032963752746582e-01
8.345643281936645508e-01,2.933312356472015381e-01,-9.773185253143310547e-01,1.258995771408081055e+00,-1.214513778686523438e+00,3.311913013458251953e-01,-3.442748263478279114e-02,1.207929015159606934e+00,-9.771727919578552246e-01,-3.457634747028350830e-01
3.144508972764015198e-02,4.588110744953155518e-01,3.003571927547454834e-01,-9.111607074737548828e-02,-5.020780563354492188e-01,-7.398608922958374023e-01,-4.417379200458526611e-02,6.185166835784912109e-01,2.754392623901367188e-01,-4.950898289680480957e-01
-4.131969511508941650e-01,-5.154231563210487366e-02,6.409660577774047852e-01,-1.841844916343688965e+00,6.608689576387405396e-02,-1.388410210609436035e+00,5.246243253350257874e-02,-6.072333455085754395e-01,1.820323109626770020e+00,-2.027966499328613281e+00
5.392932519316673279e-02,-2.551498711109161377e-01,5.160739421844482422e-01,-6.532717347145080566e-01,1.543363571166992188e+00,-8.013863563537597656e-01,1.960736140608787537e-02,-3.280381858348846436e-01,3.292215764522552490e-01,6.298025697469711304e-02
-1.355805099010467529e-01,-1.724495668895542622e-03,-4.300305843353271484e-01,1.316848397254943848e-01,-7.249196618795394897e-02,-5.691889524459838867e-01,-5.666251108050346375e-02,-7.881329655647277832e-01,-3.163057565689086914e-01,-6.378222703933715820e-01
