1.308146238327026367e+00,-1.181939020752906799e-01,9.741107821464538574e-01,6.954114437103271484e-01,-6.523176431655883789e-01,-1.041012167930603027e+00,2.852131426334381104e-01,-2.772487401962280273e-01,1.688235521316528320e+00,2.852793335914611816e-01
-1.058689713478088379e+00,2.721461653709411621e-01,1.327742263674736023e-02,6.703214645385742188e-01,-3.408382236957550049e-01,1.068147495388984680e-01,3.117633461952209473e-01,1.593130677938461304e-01,-1.468392275273799896e-02,-1.177991151809692383e+00
-7.304373979568481445e-01,9.180153608322143555e-01,-3.739938884973526001e-02,9.077542424201965332e-01,-3.681390285491943359e-01,-9.101030826568603516e-01,-1.519127637147903442e-01,-6.817916035652160645e-01,2.418832853436470032e-02,-9.087852835655212402e-01
-4.999913647770881653e-02,4.090808331966400146e-01,-5.004544854164123535e-01,4.601257145404815674e-01,-3.472328782081604004e-01,3.511685132980346680e-01,-3.406294807791709900e-02,-7.791461944580078125e-01,-1.110843777656555176e+00,1.361433625221252441e+00
-2.843113243579864502e-01,2.322125732898712158e-01,-6.298219561576843262e-01,2.519365847110748291e-01,-5.846511721611022949e-01,-7.867142558097839355e-01,-6.831292510032653809e-01,-4.094480276107788086e-01,-2.575318515300750732e-01,-7.379314303398132324e-01
-3.313052356243133545e-01,3.982269465923309326e-01,-7.659890055656433105e-01,-6.266520619392395020e-01,9.935113191604614258e-01,1.160649538040161133e+00,7.490711659193038940e-02,-4.687100350856781006e-01,-6.422415971755981445e-01,-8.943982720375061035e-01
1.006036639213562012e+00,7.000771760940551758e-01,-3.749051690101623535e-01,1.761322736740112305e+00,-5.521846413612365723e-01,-5.549062490463256836e-01,8.741063475608825684e-01,-1.415591359138488770e+00,1.624908670783042908e-02,4.136664867401123047e-01
1.266012042760848999e-01,-5.151834487915039062e-01,-7.023623585700988770e-02,-3.904176354408264160e-01,7.469010353088378906e-01,2.961362600326538086e-01,-8.966485857963562012e-01,1.557539582252502441e+00,8.197564482688903809e-01,8.606416583061218262e-01
7.926027774810791016e-01,-7.160361409187316895e-01,3.905015587806701660e-01,1.940176188945770264e-01,-2.923949062824249268e-01,8.711764216423034668e-02,5.249233841896057129e-01,-5.098252892494201660e-01,-7.784385681152343750e-01,-2.830726206302642822e-01
4.377449452877044678e-01,-2.831239700317382812e-01,-7.350359857082366943e-02,-8.053270578384399414e-01,-4.847407639026641846e-01,6.502492427825927734e-01,5.535423755645751953e-01,-3.976799175143241882e-02,-2.394565343856811523e-01,4.350977540016174316e-01
